conds)
Cbc0010I After 549850 nodes, 70832 on tree, 11 best solution, best possible 9 (343.47 seconds)
Cbc0010I After 550397 nodes, 70877 on tree, 11 best solution, best possible 9 (344.17 seconds)
Cbc0010I After 550884 nodes, 70934 on tree, 11 best solution, best possible 9 (344.88 seconds)
Cbc0010I After 551333 nodes, 70992 on tree, 11 best solution, best possible 9 (345.58 seconds)
Cbc0010I After 551740 nodes, 71035 on tree, 11 best solution, best possible 9 (346.28 seconds)
Cbc0010I After 552282 nodes, 71005 on tree, 11 best solution, best possible 9 (346.98 seconds)
Cbc0010I After 553095 nodes, 70920 on tree, 11 best solution, best possible 9 (347.68 seconds)
Cbc0010I After 553552 nodes, 70987 on tree, 11 best solution, best possible 9 (348.38 seconds)
Cbc0010I After 554296 nodes, 71246 on tree, 11 best solution, best possible 9 (349.08 seconds)
Cbc0010I After 555357 nodes, 71109 on tree, 11 best solution, best possible 9 (349.78 seconds)
Cbc0010I After 556066 nodes, 71478 on tree, 11 best solution, best possible 9 (350.48 seconds)
Cbc0010I After 557550 nodes, 71207 on tree, 11 best solution, best possible 9 (351.19 seconds)
Cbc0010I After 558538 nodes, 71186 on tree, 11 best solution, best possible 9 (351.89 seconds)
Cbc0010I After 559689 nodes, 71333 on tree, 11 best solution, best possible 9 (352.59 seconds)
Cbc0010I After 560973 nodes, 70981 on tree, 11 best solution, best possible 9 (353.29 seconds)
Cbc0010I After 561787 nodes, 71408 on tree, 11 best solution, best possible 9 (353.99 seconds)
Cbc0010I After 563093 nodes, 70999 on tree, 11 best solution, best possible 9 (354.69 seconds)
Cbc0010I After 563720 nodes, 71335 on tree, 11 best solution, best possible 9 (355.39 seconds)
Cbc0010I After 564671 nodes, 71225 on tree, 11 best solution, best possible 9 (356.09 seconds)
Cbc0010I After 565536 nodes, 71229 on tree, 11 best solution, best possible 9 (356.80 seconds)
Cbc0010I After 566570 nodes, 71135 on tree, 11 best solution, best possible 9 (357.50 seconds)
Cbc0010I After 567330 nodes, 71084 on tree, 11 best solution, best possible 9 (358.20 seconds)
Cbc0010I After 567985 nodes, 71433 on tree, 11 best solution, best possible 9 (358.90 seconds)
Cbc0010I After 569210 nodes, 71249 on tree, 11 best solution, best possible 9 (359.60 seconds)
Cbc0010I After 570426 nodes, 71242 on tree, 11 best solution, best possible 9 (360.30 seconds)
Cbc0010I After 571484 nodes, 71246 on tree, 11 best solution, best possible 9 (361.00 seconds)
Cbc0010I After 572595 nodes, 71242 on tree, 11 best solution, best possible 9 (361.70 seconds)
Cbc0010I After 573867 nodes, 71242 on tree, 11 best solution, best possible 9 (362.40 seconds)
Cbc0010I After 575069 nodes, 71242 on tree, 11 best solution, best possible 9 (363.11 seconds)
Cbc0010I After 576471 nodes, 71242 on tree, 11 best solution, best possible 9 (363.81 seconds)
Cbc0010I After 577740 nodes, 71243 on tree, 11 best solution, best possible 9 (364.51 seconds)
Cbc0010I After 578859 nodes, 71242 on tree, 11 best solution, best possible 9 (365.21 seconds)
Cbc0010I After 579916 nodes, 71242 on tree, 11 best solution, best possible 9 (365.91 seconds)
Cbc0010I After 581180 nodes, 71242 on tree, 11 best solution, best possible 9 (366.61 seconds)
Cbc0010I After 582224 nodes, 71242 on tree, 11 best solution, best possible 9 (367.31 seconds)
Cbc0010I After 583207 nodes, 71244 on tree, 11 best solution, best possible 9 (368.01 seconds)
Cbc0010I After 584279 nodes, 71242 on tree, 11 best solution, best possible 9 (368.71 seconds)
Cbc0010I After 585295 nodes, 71244 on tree, 11 best solution, best possible 9 (369.42 seconds)
Cbc0010I After 586305 nodes, 71163 on tree, 11 best solution, best possible 9 (370.12 seconds)
Cbc0010I After 587298 nodes, 71076 on tree, 11 best solution, best possible 9 (370.82 seconds)
Cbc0010I After 588304 nodes, 70602 on tree, 11 best solution, best possible 9 (371.52 seconds)
Cbc0010I After 589064 nodes, 70534 on tree, 11 best solution, best possible 9 (372.22 seconds)
Cbc0010I After 589762 nodes, 70887 on tree, 11 best solution, best possible 9 (372.92 seconds)
Cbc0010I After 590436 nodes, 71134 on tree, 11 best solution, best possible 9 (373.62 seconds)
Cbc0010I After 591301 nodes, 71026 on tree, 11 best solution, best possible 9 (374.33 seconds)
Cbc0010I After 592521 nodes, 70873 on tree, 11 best solution, best possible 9 (375.03 seconds)
Cbc0010I After 593611 nodes, 70830 on tree, 11 best solution, best possible 9 (375.73 seconds)
Cbc0010I After 594428 nodes, 71007 on tree, 11 best solution, best possible 9 (376.43 seconds)
Cbc0010I After 595439 nodes, 71075 on tree, 11 best solution, best possible 9 (377.13 seconds)
Cbc0010I After 597048 nodes, 70339 on tree, 11 best solution, best possible 9 (377.83 seconds)
Cbc0010I After 597824 nodes, 70533 on tree, 11 best solution, best possible 9 (378.53 seconds)
Cbc0010I After 598673 nodes, 70732 on tree, 11 best solution, best possible 9 (379.23 seconds)
Cbc0010I After 599483 nodes, 70924 on tree, 11 best solution, best possible 9 (379.93 seconds)
Cbc0010I After 600290 nodes, 70974 on tree, 11 best solution, best possible 9 (380.63 seconds)
Cbc0010I After 601559 nodes, 71134 on tree, 11 best solution, best possible 9 (381.33 seconds)
Cbc0010I After 602503 nodes, 71120 on tree, 11 best solution, best possible 9 (382.03 seconds)
Cbc0010I After 603582 nodes, 71048 on tree, 11 best solution, best possible 9 (382.74 seconds)
Cbc0010I After 604681 nodes, 70939 on tree, 11 best solution, best possible 9 (383.44 seconds)
Cbc0010I After 605636 nodes, 70863 on tree, 11 best solution, best possible 9 (384.14 seconds)
Cbc0010I After 606381 nodes, 70996 on tree, 11 best solution, best possible 9 (384.84 seconds)
Cbc0010I After 607159 nodes, 71094 on tree, 11 best solution, best possible 9 (385.54 seconds)
Cbc0010I After 608630 nodes, 70589 on tree, 11 best solution, best possible 9 (386.24 seconds)
Cbc0010I After 609462 nodes, 70726 on tree, 11 best solution, best possible 9 (386.95 seconds)
Cbc0010I After 610232 nodes, 70863 on tree, 11 best solution, best possible 9 (387.65 seconds)
Cbc0010I After 610937 nodes, 71009 on tree, 11 best solution, best possible 9 (388.35 seconds)
Cbc0010I After 611683 nodes, 71155 on tree, 11 best solution, best possible 9 (389.05 seconds)
Cbc0010I After 612785 nodes, 70964 on tree, 11 best solution, best possible 9 (389.75 seconds)
Cbc0010I After 613625 nodes, 70903 on tree, 11 best solution, best possible 9 (390.45 seconds)
Cbc0010I After 614256 nodes, 71009 on tree, 11 best solution, best possible 9 (391.15 seconds)
Cbc0010I After 614954 nodes, 71112 on tree, 11 best solution, best possible 9 (391.85 seconds)
Cbc0010I After 616073 nodes, 70661 on tree, 11 best solution, best possible 9 (392.55 seconds)
Cbc0010I After 616968 nodes, 70687 on tree, 11 best solution, best possible 9 (393.25 seconds)
Cbc0010I After 617500 nodes, 70765 on tree, 11 best solution, best possible 9 (393.96 seconds)
Cbc0010I After 618087 nodes, 70810 on tree, 11 best solution, best possible 9 (394.66 seconds)
Cbc0010I After 618634 nodes, 70858 on tree, 11 best solution, best possible 9 (395.36 seconds)
Cbc0010I After 619166 nodes, 70916 on tree, 11 best solution, best possible 9 (396.06 seconds)
Cbc0010I After 619702 nodes, 70957 on tree, 11 best solution, best possible 9 (396.76 seconds)
Cbc0010I After 620570 nodes, 70740 on tree, 11 best solution, best possible 9 (397.46 seconds)
Cbc0010I After 621295 nodes, 70429 on tree, 11 best solution, best possible 9 (398.16 seconds)
Cbc0010I After 621837 nodes, 70590 on tree, 11 best solution, best possible 9 (398.86 seconds)
Cbc0010I After 622730 nodes, 71101 on tree, 11 best solution, best possible 9 (399.57 seconds)
Cbc0010I After 623568 nodes, 71165 on tree, 11 best solution, best possible 9 (400.27 seconds)
Cbc0010I After 625072 nodes, 70772 on tree, 11 best solution, best possible 9 (400.97 seconds)
Cbc0010I After 625936 nodes, 71224 on tree, 11 best solution, best possible 9 (401.67 seconds)
Cbc0010I After 627419 nodes, 71003 on tree, 11 best solution, best possible 9 (402.37 seconds)
Cbc0010I After 628842 nodes, 70852 on tree, 11 best solution, best possible 9 (403.07 seconds)
Cbc0010I After 629608 nodes, 71074 on tree, 11 best solution, best possible 9 (403.77 seconds)
Cbc0010I After 630528 nodes, 71235 on tree, 11 best solution, best possible 9 (404.47 seconds)
Cbc0010I After 631489 nodes, 71236 on tree, 11 best solution, best possible 9 (405.17 seconds)
Cbc0010I After 632574 nodes, 71235 on tree, 11 best solution, best possible 9 (405.87 seconds)
Cbc0010I After 633761 nodes, 70763 on tree, 11 best solution, best possible 9 (406.57 seconds)
Cbc0010I After 634670 nodes, 70853 on tree, 11 best solution, best possible 9 (407.28 seconds)
Cbc0010I After 635555 nodes, 70750 on tree, 11 best solution, best possible 9 (407.98 seconds)
Cbc0010I After 636674 nodes, 70780 on tree, 11 best solution, best possible 9 (408.68 seconds)
Cbc0010I After 637619 nodes, 70943 on tree, 11 best solution, best possible 9 (409.38 seconds)
Cbc0010I After 638539 nodes, 71188 on tree, 11 best solution, best possible 9 (410.08 seconds)
Cbc0010I After 639761 nodes, 71097 on tree, 11 best solution, best possible 9 (410.78 seconds)
Cbc0010I After 641010 nodes, 70988 on tree, 11 best solution, best possible 9 (411.48 seconds)
Cbc0010I After 641828 nodes, 71146 on tree, 11 best solution, best possible 9 (412.18 seconds)
Cbc0010I After 643063 nodes, 71113 on tree, 11 best solution, best possible 9 (412.88 seconds)
Cbc0010I After 644408 nodes, 71116 on tree, 11 best solution, best possible 9 (413.58 seconds)
Cbc0010I After 645988 nodes, 71115 on tree, 11 best solution, best possible 9 (414.28 seconds)
Cbc0010I After 647104 nodes, 71112 on tree, 11 best solution, best possible 9 (414.98 seconds)
Cbc0010I After 648165 nodes, 71116 on tree, 11 best solution, best possible 9 (415.69 seconds)
Cbc0010I After 649200 nodes, 71112 on tree, 11 best solution, best possible 9 (416.39 seconds)
Cbc0010I After 650227 nodes, 71114 on tree, 11 best solution, best possible 9 (417.09 seconds)
Cbc0010I After 651383 nodes, 71114 on tree, 11 best solution, best possible 9 (417.79 seconds)
Cbc0010I After 652325 nodes, 71113 on tree, 11 best solution, best possible 9 (418.49 seconds)
Cbc0010I After 653340 nodes, 71115 on tree, 11 best solution, best possible 9 (419.19 seconds)
Cbc0010I After 654128 nodes, 71113 on tree, 11 best solution, best possible 9 (419.89 seconds)
Cbc0010I After 654921 nodes, 71113 on tree, 11 best solution, best possible 9 (420.59 seconds)
Cbc0010I After 655663 nodes, 71114 on tree, 11 best solution, best possible 9 (421.29 seconds)
Cbc0010I After 656608 nodes, 71112 on tree, 11 best solution, best possible 9 (421.99 seconds)
Cbc0010I After 657366 nodes, 71113 on tree, 11 best solution, best possible 9 (422.69 seconds)
Cbc0010I After 658223 nodes, 71080 on tree, 11 best solution, best possible 9 (423.39 seconds)
Cbc0010I After 659254 nodes, 70819 on tree, 11 best solution, best possible 9 (424.10 seconds)
Cbc0010I After 659855 nodes, 70885 on tree, 11 best solution, best possible 9 (424.80 seconds)
Cbc0010I After 660659 nodes, 70929 on tree, 11 best solution, best possible 9 (425.50 seconds)
Cbc0010I After 661382 nodes, 70995 on tree, 11 best solution, best possible 9 (426.20 seconds)
Cbc0010I After 661975 nodes, 71126 on tree, 11 best solution, best possible 9 (426.90 seconds)
Cbc0010I After 663063 nodes, 70706 on tree, 11 best solution, best possible 9 (427.60 seconds)
Cbc0010I After 663736 nodes, 70829 on tree, 11 best solution, best possible 9 (428.30 seconds)
Cbc0010I After 664646 nodes, 70594 on tree, 11 best solution, best possible 9 (429.00 seconds)
Cbc0010I After 665474 nodes, 70350 on tree, 11 best solution, best possible 9 (429.71 seconds)
Cbc0010I After 666076 nodes, 70409 on tree, 11 best solution, best possible 9 (430.41 seconds)
Cbc0010I After 666617 nodes, 70463 on tree, 11 best solution, best possible 9 (431.11 seconds)
Cbc0010I After 667176 nodes, 70502 on tree, 11 best solution, best possible 9 (431.81 seconds)
Cbc0010I After 667700 nodes, 70524 on tree, 11 best solution, best possible 9 (432.51 seconds)
Cbc0010I After 668629 nodes, 70257 on tree, 11 best solution, best possible 9 (433.21 seconds)
Cbc0010I After 669410 nodes, 70477 on tree, 11 best solution, best possible 9 (433.91 seconds)
Cbc0010I After 670201 nodes, 70865 on tree, 11 best solution, best possible 9 (434.61 seconds)
Cbc0010I After 670936 nodes, 71277 on tree, 11 best solution, best possible 9 (435.31 seconds)
Cbc0010I After 672041 nodes, 71061 on tree, 11 best solution, best possible 9 (436.01 seconds)
Cbc0010I After 672964 nodes, 71095 on tree, 11 best solution, best possible 9 (436.72 seconds)
Cbc0010I After 674245 nodes, 70968 on tree, 11 best solution, best possible 9 (437.42 seconds)
Cbc0010I After 674970 nodes, 71301 on tree, 11 best solution, best possible 9 (438.12 seconds)
Cbc0010I After 676313 nodes, 70770 on tree, 11 best solution, best possible 9 (438.82 seconds)
Cbc0010I After 677159 nodes, 70893 on tree, 11 best solution, best possible 9 (439.52 seconds)
Cbc0010I After 678106 nodes, 70835 on tree, 11 best solution, best possible 9 (440.22 seconds)
Cbc0010I After 679011 nodes, 71074 on tree, 11 best solution, best possible 9 (440.92 seconds)
Cbc0010I After 679917 nodes, 71267 on tree, 11 best solution, best possible 9 (441.63 seconds)
Cbc0010I After 681179 nodes, 70919 on tree, 11 best solution, best possible 9 (442.33 seconds)
Cbc0010I After 681871 nodes, 71014 on tree, 11 best solution, best possible 9 (443.03 seconds)
Cbc0010I After 682605 nodes, 71124 on tree, 11 best solution, best possible 9 (443.73 seconds)
Cbc0010I After 683603 nodes, 71066 on tree, 11 best solution, best possible 9 (444.43 seconds)
Cbc0010I After 684817 nodes, 70585 on tree, 11 best solution, best possible 9 (445.13 seconds)
Cbc0010I After 685629 nodes, 70540 on tree, 11 best solution, best possible 9 (445.83 seconds)
Cbc0010I After 686335 nodes, 70591 on tree, 11 best solution, best possible 9 (446.53 seconds)
Cbc0010I After 686939 nodes, 70601 on tree, 11 best solution, best possible 9 (447.23 seconds)
Cbc0010I After 687653 nodes, 70863 on tree, 11 best solution, best possible 9 (447.93 seconds)
Cbc0010I After 688760 nodes, 70619 on tree, 11 best solution, best possible 9 (448.63 seconds)
Cbc0010I After 689754 nodes, 70851 on tree, 11 best solution, best possible 9 (449.34 seconds)
Cbc0010I After 690591 nodes, 71076 on tree, 11 best solution, best possible 9 (450.04 seconds)
Cbc0010I After 691529 nodes, 71176 on tree, 11 best solution, best possible 9 (450.74 seconds)
Cbc0010I After 692433 nodes, 71154 on tree, 11 best solution, best possible 9 (451.44 seconds)
Cbc0010I After 693487 nodes, 71106 on tree, 11 best solution, best possible 9 (452.14 seconds)
Cbc0010I After 694515 nodes, 70920 on tree, 11 best solution, best possible 9 (452.84 seconds)
Cbc0010I After 695466 nodes, 70621 on tree, 11 best solution, best possible 9 (453.54 seconds)
Cbc0010I After 696394 nodes, 70678 on tree, 11 best solution, best possible 9 (454.24 seconds)
Cbc0010I After 697302 nodes, 70780 on tree, 11 best solution, best possible 9 (454.94 seconds)
Cbc0010I After 698111 nodes, 71112 on tree, 11 best solution, best possible 9 (455.64 seconds)
Cbc0010I After 698943 nodes, 71344 on tree, 11 best solution, best possible 9 (456.35 seconds)
Cbc0010I After 700250 nodes, 70921 on tree, 11 best solution, best possible 9 (457.05 seconds)
Cbc0010I After 701129 nodes, 70975 on tree, 11 best solution, best possible 9 (457.75 seconds)
Cbc0010I After 702234 nodes, 71057 on tree, 11 best solution, best possible 9 (458.45 seconds)
Cbc0010I After 703381 nodes, 70665 on tree, 11 best solution, best possible 9 (459.15 seconds)
Cbc0010I After 704000 nodes, 70717 on tree, 11 best solution, best possible 9 (459.85 seconds)
Cbc0010I After 704818 nodes, 70685 on tree, 11 best solution, best possible 9 (460.55 seconds)
Cbc0010I After 705628 nodes, 70942 on tree, 11 best solution, best possible 9 (461.25 seconds)
Cbc0010I After 706672 nodes, 70843 on tree, 11 best solution, best possible 9 (461.95 seconds)
Cbc0010I After 707622 nodes, 70774 on tree, 11 best solution, best possible 9 (462.65 seconds)
Cbc0010I After 708653 nodes, 70741 on tree, 11 best solution, best possible 9 (463.36 seconds)
Cbc0010I After 709361 nodes, 70819 on tree, 11 best solution, best possible 9 (464.06 seconds)
Cbc0010I After 710043 nodes, 70896 on tree, 11 best solution, best possible 9 (464.76 seconds)
Cbc0010I After 710852 nodes, 71023 on tree, 11 best solution, best possible 9 (465.46 seconds)
Cbc0010I After 711624 nodes, 71273 on tree, 11 best solution, best possible 9 (466.16 seconds)
Cbc0010I After 712828 nodes, 71007 on tree, 11 best solution, best possible 9 (466.86 seconds)
